WORD	SAMPA	POS	PRON_VARIANT	IS_COMPOUND	COMPOUND_ATTR	HAS_PREFIX	LANG	IS_VALIDATED	COMMENT
lofar	l O: v a r	so	all	true	none	false	IS	true	
lofað	l O: v a D	n	all	false	none	false	IS	true	""
lofaði	l O: v a D I	lo	all	false	none	false	IS	true	
lofaði	l O: v a D I	so	all	false	none	false	IS	true	
loforð	l O: v O r D	n	all	true	head	false	IS	true	
loforðum	l O: v O r D Y m	n	all	true	none	false	IS	true	""
lofsamlega	l O f s a m l E G a	lo	all	false	none	false	IS	true	
loft	l O f t	n	all	false	both	false	IS	true	
lofta	l O f t a	n	all	false	both	false	IS	true	
lofta	l O f t a	so	all	false	both	false	IS	true	
loftfarinu	l O f t f a r I n Y	n	all	true	head	false	IS	true	
loftfirrðrar	l O f t f I r D r a r	lo	all	true	none	false	IS	true	
loftflæðiuppsetningar	l O f t f l ai D I Y h p s E h t n i N k a r	n	all	true	none	false	IS	true	
lofthjúpnum	l O f t C u h p n Y m	n	all	true	none	false	IS	true	
lofthræddur	l O f t r_0 ai t Y r	lo	all	true	none	false	IS	true	
lofti	l O f t I	n	all	false	head	false	IS	true	
loftinu	l O f t I n Y	n	all	false	head	false	IS	true	""
loftið	l O f t I D	n	all	false	head	false	IS	true	""
loftleiðir	l O f t l ei D I r	ns	all	true	none	false	IS	true	
loftleiðum	l O f t l ei D Y m	ns	all	true	none	false	IS	true	
loftleki	l O f l E c I	n	standard_cas	true	head	false	IS	true	
loftleki	l O f t l E c I	n	standard_clear	true	head	false	IS	true	
loftljósið	l O f t l j ou s I D	n	all	true	none	false	IS	true	
loftmengun	l O f t m ei N k Y n	n	all	true	none	false	IS	true	
loftsal	l O f s a l	n	standard_cas	true	head	false	IS	true	
loftsal	l O f t s a l	n	standard_clear	true	head	false	IS	true	
loftsalurinn	l O f s a l Y r I n	n	standard_cas	true	head	false	IS	true	
loftsalurinn	l O f t s a l Y r I n	n	standard_clear	true	head	false	IS	true	
loftsdóttir	l O f s t ou h t I r	ns	standard_cas	true	none	false	IS	true	
loftsdóttir	l O f t s t ou h t I r	ns	standard_clear	true	none	false	IS	true	
loftsins	l O f s I n s	n	standard_cas	false	head	false	IS	true	
loftsins	l O f t s I n s	n	standard_clear	false	head	false	IS	true	
loftskipti	l O f s c I f t I	lo	standard_cas	true	none	false	IS	true	
loftskipti	l O f t s c I f t I	lo	standard_clear	true	none	false	IS	true	
loftslag	l O f s t l a G	n	standard_cas	true	none	false	IS	true	
loftslag	l O f t s t l a G	n	standard_clear	true	none	false	IS	true	
loftslagi	l O f s t l ai j I	n	standard_cas	true	none	false	IS	true	
loftslagi	l O f t s t l ai j I	n	standard_clear	true	none	false	IS	true	
loftslagsbreytinga	l O f s t l a x s p r ei t i N k a	n	standard_cas	true	none	false	IS	true	""
loftslagsbreytinga	l O f t s t l a x s p r ei t i N k a	n	standard_clear	true	none	false	IS	true	""
loftslagsbreytinga	l O f t s t l a x s p r ei t_h i N k a	n	north_clear	true	none	false	IS	true	""
loftslagsbreytingar	l O f s t l a x s p r ei t i N k a r	n	standard_cas	true	none	false	IS	true	
loftslagsbreytingar	l O f t s t l a x s p r ei t i N k a r	n	standard_clear	true	none	false	IS	true	
loftslagsbreytingar	l O f t s t l a x s p r ei t_h i N k a r	n	north_clear	true	none	false	IS	true	
loftslagsbreytingum	l O f s t l a x s p r ei t i N k Y m	n	standard_cas	true	none	false	IS	true	""
loftslagsbreytingum	l O f t s t l a x s p r ei t i N k Y m	n	standard_clear	true	none	false	IS	true	""
loftslagsbreytingum	l O f t s t l a x s p r ei t_h i N k Y m	n	north_clear	true	none	false	IS	true	""
loftslagsins	l O f s t l a x s I n s	n	standard_cas	true	none	false	IS	true	
loftslagsins	l O f t s t l a x s I n s	n	standard_clear	true	none	false	IS	true	
loftslagsmál	l O f t s t l a x s m au l	n	all	true	none	false	IS	true	""
loftslagsmálum	l O f t s t l a x s m au l Y m	n	standard_clear	true	none	false	IS	true	
loftslagsmálum	l O f s t l a x s m au l Y m	n	standard_cas	true	none	false	IS	true	
loftsson	l O f t s O n	n	standard_clear	true	none	false	IS	true	
loftsson	l O f s O n	n	standard_cas	true	none	false	IS	true	
loftur	l O f t Y r	n	all	false	none	false	IS	true	""
loftárás	l O f t au r au s	n	all	true	none	false	IS	true	
loftárásir	l O f t au r au s I r	n	all	true	none	false	IS	true	""
loftárásum	l O f t au r au s Y m	n	all	true	none	false	IS	true	""
lofuðu	l O: v Y D Y	n	all	false	head	false	IS	true	""
logandi	l O: G a n t I	n	all	false	none	false	IS	true	""
logann	l O: G a n	n	all	false	head	false	IS	true	
logarnir	l O: G a r t n I r	n	standard_clear	false	head	false	IS	true	
logarnir	l O: G a t n I r	n	standard_cas	false	head	false	IS	true	
logaði	l O: G a D I	n	all	false	head	false	IS	true	""
loggaði	l O k a D I	so	all	false	none	false	IS	true	
logið	l Oi j I D	n	all	false	head	false	IS	true	""
logn	l O k n_0	n	all	false	both	false	IS	true	
lokadeginum	l O: k a t ei j I n Y m	n	standard_clear	true	head	false	IS	true	
lokadeginum	l O: k_h a t ei j I n Y m	n	north_clear	true	head	false	IS	true	
lokagengi	l O: k a c ei J c I	n	standard_clear	true	none	false	IS	true	
lokagengi	l O: k_h a c ei J c I	n	north_clear	true	none	false	IS	true	
lokahnykkinn	l O: k a n_0 I h c I n	n	standard_clear	true	none	false	IS	true	
lokahnykkinn	l O: k_h a n_0 I h c I n	n	north_clear	true	none	false	IS	true	
lokahringinn	l O: k a r_0 i J c I n	n	standard_clear	true	none	false	IS	true	""
lokahófi	l O: k a h ou I	n	standard_cas	true	none	false	IS	true	
lokahófi	l O: k a h ou v I	n	standard_clear	true	none	false	IS	true	
lokahófi	l O: k_h a h ou v I	n	north_clear	true	none	false	IS	true	
lokahönd	l O: k a h 9 n t	n	standard_clear	true	none	false	IS	true	""
lokakaflanum	l O: k a k_h a p l a n Y m	n	standard_clear	true	none	false	IS	true	""
lokakeppni	l O: k a c_h E h p n I	n	standard_clear	true	none	false	IS	true	
lokakeppni	l O: k_h a c_h E h p n I	n	north_clear	true	none	false	IS	true	
lokaleik	l O: k a l ei k	n	standard_clear	true	none	false	IS	true	
lokaleik	l O: k_h a l ei k_h	n	north_clear	true	none	false	IS	true	
lokamínútunum	l O: k a m i n u t O n Y m	n	standard_clear	true	none	false	IS	true	""
lokar	l O: k a r	n	standard_clear	false	head	false	IS	true	
lokar	l O: k a r	so	standard_clear	false	head	false	IS	true	
lokar	l O: k_h a r	n	north_clear	false	head	false	IS	true	
lokar	l O: k_h a r	so	north_clear	false	head	false	IS	true	
lokaskýrslum	l O: k a s c i r_0 s t l Y m	n	standard_clear	true	none	false	IS	true	
lokaskýrslum	l O: k a s c i s t l Y m	n	standard_cas	true	none	false	IS	true	
lokaskýrslum	l O: k_h a s c i r_0 s t l Y m	n	north_clear	true	none	false	IS	true	
lokasprettinum	l O: k a s p r E h t I n Y m	n	standard_clear	true	none	false	IS	true	""
lokast	l O: k a s t	n	standard_clear	true	none	false	IS	true	""
lokastaðan	l O: k a s t a D a n	n	standard_clear	true	none	false	IS	true	""
lokastigi	l O: k a s t i j I	n	standard_clear	true	none	false	IS	true	""
lokatölur	l O: k a t_h 9 l Y r	n	standard_clear	true	none	false	IS	true	""
lokaumferð	l O: k 9 a Y m f E r D	n	standard_clear	true	none	false	IS	true	
lokaumferð	l O: k_h a Y m f E r D	n	north_clear	true	none	false	IS	true	
lokaumferðinni	l O: k a Y m f E r D I n I	n	standard_clear	true	none	false	IS	true	
lokaumferðinni	l O: k_h a Y m f E r D I n I	n	north_clear	true	none	false	IS	true	
lokað	l O: k a D	lo	standard_clear	false	head	false	IS	true	
lokað	l O: k a D	so	standard_clear	false	head	false	IS	true	
lokað	l O: k_h a D	lo	north_clear	false	head	false	IS	true	
lokað	l O: k_h a D	so	north_clear	false	head	false	IS	true	
lokaðar	l O: k a D a r	n	standard_clear	false	head	false	IS	true	""
lokaði	l O: k a D I	lo	standard_clear	false	head	false	IS	true	
lokaði	l O: k a D I	so	standard_clear	false	head	false	IS	true	
lokaði	l O: k_h a D I	lo	north_clear	false	head	false	IS	true	
lokaði	l O: k_h a D I	so	north_clear	false	head	false	IS	true	
lokaðir	l O: k a D I r	n	standard_clear	false	head	false	IS	true	""
lokaður	l O: k a D Y r	lo	standard_clear	false	head	false	IS	true	
lokaður	l O: k a D Y r	so	standard_clear	false	head	false	IS	true	
lokaður	l O: k_h a D Y r	lo	north_clear	false	head	false	IS	true	
lokaður	l O: k_h a D Y r	so	north_clear	false	head	false	IS	true	
lokaþáttur	l O: k a T au h t Y r	n	standard_clear	true	none	false	IS	true	
lokaþáttur	l O: k_h a T au h t Y r	n	north_clear	true	none	false	IS	true	
loki	l O: c I	n	standard_clear	false	head	false	IS	true	
loki	l O: c I	ns	standard_clear	false	head	false	IS	true	
loki	l O: c_h I	n	north_clear	false	head	false	IS	true	
loki	l O: c_h I	ns	north_clear	false	head	false	IS	true	
lokin	l O: c I n	n	standard_clear	false	head	false	IS	true	""
lokinni	l O: c I n I	lo	standard_clear	false	none	false	IS	true	
lokinni	l O: c I n I	so	standard_clear	false	none	false	IS	true	
lokinni	l O: c_h I n I	lo	north_clear	false	none	false	IS	true	
lokinni	l O: c_h I n I	so	north_clear	false	none	false	IS	true	
lokið	l O: c I D	lo	standard_clear	false	head	false	IS	true	
lokið	l O: c I D	n	standard_clear	false	head	false	IS	true	
lokið	l O: c I D	so	standard_clear	false	head	false	IS	true	
lokið	l O: c_h I D	lo	north_clear	false	head	false	IS	true	
lokið	l O: c_h I D	n	north_clear	false	head	false	IS	true	
lokið	l O: c_h I D	so	north_clear	false	head	false	IS	true	
lokka	l O h k a	n	all	false	both	false	IS	true	""
lokkana	l O h k a n a	n	all	false	head	false	IS	true	
lokkandi	l O h k a n t I	lo	all	false	none	false	IS	true	
lokkandi	l O h k a n t I	so	all	false	none	false	IS	true	
lokkur	l O h k Y r	n	all	false	head	false	IS	true	
loknu	l O h k n Y	n	all	false	none	false	IS	true	""
loknum	l O h k n Y m	lo	all	false	head	false	IS	true	
loknum	l O h k n Y m	so	all	false	head	false	IS	true	
loks	l O k s	n	all	false	head	false	IS	true	
loksins	l O k s I n s	ao	all	false	head	false	IS	true	
loksins	l O k s I n s	n	all	false	head	false	IS	true	
lokum	l O: k Y m	n	standard_clear	false	head	false	IS	true	
lokum	l O: k_h Y m	n	north_clear	false	head	false	IS	true	
lokun	l O: k Y n	n	standard_clear	false	head	false	IS	true	
lokun	l O: k_h Y n	n	north_clear	false	head	false	IS	true	
lokunni	l O: k Y n I	n	standard_clear	false	head	false	IS	true	
lokunni	l O: k_h Y n I	n	north_clear	false	head	false	IS	true	
lokuð	l O: k Y D	lo	standard_clear	false	head	false	IS	true	
lokuð	l O: k Y D	so	standard_clear	false	head	false	IS	true	
lokuð	l O: k_h Y D	lo	north_clear	false	head	false	IS	true	
lokuð	l O: k_h Y D	so	north_clear	false	head	false	IS	true	
lokuðu	l O: k Y D Y	n	standard_clear	false	head	false	IS	true	""
lokuðum	l O: k Y D Y m	lo	standard_clear	false	head	false	IS	true	
lokuðum	l O: k Y D Y m	so	standard_clear	false	head	false	IS	true	
lokuðum	l O: k_h Y D Y m	lo	north_clear	false	head	false	IS	true	
lokuðum	l O: k_h Y D Y m	so	north_clear	false	head	false	IS	true	
london	l O n t O n	ns	all	false	none	false	IS	true	
lone	l ou: n	n	all	false	none	false	GB	true	""
lonely	l ou n l i	n	all	false	none	false	GB	true	""
long	l O N	n	all	false	none	false	GB	true	""
longer	l O N E r	n	all	false	none	false	GB	true	""
look	l u k	n	all	false	none	false	GB	true	""
looked	l u k t	n	all	false	none	false	GB	true	""
looking	l u k i N	n	all	false	none	false	GB	true	""
looks	l u k s	n	all	false	none	false	GB	true	""
loose	l u s	n	all	false	none	false	GB	true	""
lopez	l ou: p_h E s	ns	all	false	none	false	GB	true	""
loppa	l O h p a	n	all	false	head	false	IS	true	
loppunum	l O h p O n Y m	n	all	false	head	false	IS	true	
loppurnar	l O h p Y r t n a r	n	standard_clear	false	head	false	IS	true	
loppurnar	l O h p Y t n a r	n	standard_cas	false	head	false	IS	true	
lord	l O r t	n	all	false	none	false	GB	true	""
lortur	l O r_0 t Y r	n	all	false	none	false	IS	true	
los	l O: s	n	all	false	head	false	GB	true	""
losa	l O: s a	n	all	false	none	false	IS	true	""
losað	l O: s a D	n	all	false	none	false	IS	true	""
lose	l u: s	n	all	false	none	false	GB	true	""
losna	l O s t n a	n	all	false	none	false	IS	true	""
losnar	l O s t n a r	n	all	false	none	false	IS	true	""
losnað	l O s t n a D	n	all	false	none	false	IS	true	""
losnaði	l O s t n a D I	n	all	false	none	false	IS	true	""
losni	l O s t n I	so	all	false	none	false	IS	true	
loss	l O s	n	all	false	none	false	GB	true	""
lost	l O s t	n	all	false	head	false	GB	true	""
lostahross	l O s t a r_0 O s	n	all	true	none	false	IS	true	
lostnir	l O s t n I r	lo	all	false	none	false	IS	true	
lostnir	l O s t n I r	so	all	false	none	false	IS	true	
losun	l O: s Y n	n	all	false	head	false	IS	true	""
lotning	l O h t n i N k	n	all	false	head	false	IS	true	
lottó	l O h t ou	n	all	false	both	false	IS	true	
lotu	l O: t Y	n	standard_clear	false	both	false	IS	true	
lotu	l O: t_h Y	n	north_clear	false	both	false	IS	true	
lotus	l ou: t_h u s	ns	all	false	none	false	GB	true	""
loud	l au: t	n	all	false	none	false	GB	true	""
louis	l u: I s	n	all	false	none	false	GB	true	""
love	l O v	n	all	false	none	false	GB	true	
loved	l O v t	n	all	false	none	false	GB	true	""
lover	l O v E r	n	all	true	none	false	GB	true	""
lovers	l O v E r_0 s	n	all	true	none	false	GB	true	""
loves	l O v s	n	all	false	none	false	GB	true	""
loving	l O v i N	n	all	false	none	false	GB	true	""
lovísa	l O: v i s a	n	all	false	none	false	IS	true	
low	l ou:	n	all	false	none	false	GB	true	""
lower	l ou: E r	n	all	false	none	false	GB	true	""
loðinn	l O: D I n	lo	all	false	head	false	IS	true	
loðinn	l O: D I n	n	all	false	head	false	IS	true	
loðna	l O D n a	lo	all	false	head	false	IS	true	
loðna	l O D n a	n	all	false	head	false	IS	true	
loðnan	l O D n a n	n	all	false	head	false	IS	true	""
loðnu	l O D n Y	lo	all	false	both	false	IS	true	
loðnu	l O D n Y	n	all	false	both	false	IS	true	
loðnuvinnslunnar	l O D n Y v I n s t l Y n a r	ns	all	true	none	false	IS	true	
lp	E t l_0 p_h j E	n	all	false	none	false	GB	true	skst,
ltd	l I m I t E t	n	all	false	none	false	GB	true	skst, Óviss
lubba	l Y p a	n	all	false	both	false	IS	true	
lubbann	l Y p a n	n	all	true	head	false	IS	true	
lucas	l u: k_h a s	ns	all	false	none	false	GB	true	""
luck	l 9 h k	n	all	false	none	false	GB	true	""
lucky	l 9 h k i	n	all	false	none	false	GB	true	""
lufthansa	l u f t h a n s a	ns	all	false	none	false	DE	true	
luis	l u: I s	n	all	false	none	false	GB	true	""
luiz	l u i s	ns	all	false	none	false	GB	true	""
luka	l u: k a	n	standard_clear	false	none	false	GB	true	""
luke	l u: k	n	standard_clear	false	none	false	GB	true	""
lukka	l Y h k a	n	all	false	head	false	IS	true	
lukku	l Y h k Y	n	all	false	both	false	IS	true	""
lukkunnar	l Y h k Y n a r	n	all	true	head	false	IS	true	
lukkupottinn	l Y h k Y p_h O h t I n	n	all	true	none	false	IS	true	
luktinni	l Y x t I n I	n	all	false	head	false	IS	true	
luktum	l Y x t Y m	lo	all	false	head	false	IS	true	
luktum	l Y x t Y m	n	all	false	head	false	IS	true	
luktum	l Y x t Y m	so	all	false	head	false	IS	true	
luku	l Y: k Y	n	standard_clear	false	none	false	IS	true	""
lum	l 9 m	n	all	false	none	false	GB	true	Óviss, ekki enska ?
lummur	l Y m Y r	n	all	false	head	false	IS	true	
lunch	l 9 n t s	n	all	false	none	false	GB	true	""
lund	l Y n t	n	all	false	head	false	IS	true	
lundarreykjadal	l Y n t a r ei c a t a l	ns	standard_clear	true	none	false	IS	true	
lundarreykjadal	l Y n t a r ei c_h a t a l	ns	north_clear	true	none	false	IS	true	
lundi	l Y n t I	n	all	false	head	false	IS	true	
lundi	l Y n t I	so	all	false	head	false	IS	true	
lundúna	l Y n t u n a	n	all	false	modifier	false	IS	true	
lundúnum	l Y n t u n Y m	n	all	false	none	false	IS	true	""
lunga	l u N k a	n	all	false	head	false	IS	true	
lungna	l u N n a	n	standard_clear	false	both	false	IS	true	
lungna	l u n a	n	standard_cas	false	both	false	IS	true	
lungnarýmd	l u N n a r i m t	n	standard_clear	true	none	false	IS	true	
lungnarýmd	l u n a r i m t	n	standard_cas	true	none	false	IS	true	
lungnasjúkdóma	l u N n a s j u k t ou m a	n	standard_clear	true	none	false	IS	true	
lungnasjúkdóma	l u n a s j u k t ou m a	n	standard_cas	true	none	false	IS	true	
lungnasjúklinga	l u N n a s j u h k l i N k a	n	standard_clear	true	none	false	IS	true	
lungnasjúklinga	l u n a s j u h k l i N k a	n	standard_cas	true	none	false	IS	true	
lungnaígræðslu	l u N n a i k r ai D s t l Y	n	standard_clear	true	none	false	IS	true	
lungnaígræðslu	l u n a i G r ai D s t l Y	n	standard_cas	true	none	false	IS	true	
lungum	l u N k Y m	n	all	false	head	false	IS	true	
lungun	l u N k Y n	n	all	false	head	false	IS	true	
lungunum	l u N k O n Y m	n	all	false	head	false	IS	true	
luxembourg	l 9 k s E m p 9 r k	n	all	false	none	false	GB	true	""
luxury	l 9 k s j Y r i	n	all	false	none	false	GB	true	""
lyf	l I: f	n	all	false	both	false	IS	true	
lyfin	l I: v I n	n	all	false	head	false	IS	true	
lyfið	l I: v I D	n	all	false	head	false	IS	true	
lyfja	l I v j a	n	all	false	both	false	IS	true	
lyfja	l I v j a	so	all	false	both	false	IS	true	
lyfjafræðingur	l I v j a f r ai D i N k Y r	n	all	true	none	false	IS	true	
lyfjagras	l I v j a k r a s	n	all	true	both	false	IS	true	
lyfjakostnaði	l I v j a k_h O s t n a D I	n	all	true	head	false	IS	true	
lyfjameðferð	l I v j a m E D f E r D	n	all	true	none	false	IS	true	""
lyfjapróf	l I v j a p_h r ou v	n	all	true	head	false	IS	true	
lyfjarannsóknir	l I v j a r a n s ou h k n I r	n	all	true	head	false	IS	true	
lyfjatæknabraut	l I v j a t_h ai h k n a p r 9i t	n	standard_clear	true	none	false	IS	true	
lyfjatæknabraut	l I v j a t_h ai h k n a p r 9i t_h	n	north_clear	true	none	false	IS	true	
lyfjaverslun	l I v j a v E r_0 s t l Y n	n	standard_clear	true	none	false	IS	true	
lyfjaverslun	l I v j a v E s t l Y n	n	standard_cas	true	none	false	IS	true	
lyfjaverslunar	l I v j a v E r_0 s t l Y n a r	n	standard_clear	true	none	false	IS	true	
lyfjaverslunar	l I v j a v E s t l Y n a r	n	standard_cas	true	none	false	IS	true	
lyfjum	l I v j Y m	n	all	false	head	false	IS	true	""
lyfseðla	l I f s E D l a	n	all	true	both	false	IS	true	
lyft	l I f t	lo	all	false	none	false	IS	true	
lyft	l I f t	so	all	false	none	false	IS	true	
lyfta	l I f t a	lo	all	false	head	false	IS	true	
lyfta	l I f t a	n	all	false	head	false	IS	true	
lyfta	l I f t a	so	all	false	head	false	IS	true	
lyfti	l I f t I	lo	all	false	modifier	false	IS	true	
lyfti	l I f t I	n	all	false	modifier	false	IS	true	
lyfti	l I f t I	so	all	false	modifier	false	IS	true	
lyftistöng	l I f t I s t 9i N k	n	all	true	none	false	IS	true	
lyftu	l I f t Y	n	all	false	both	false	IS	true	""
lygari	l I: G a r I	n	all	false	head	false	IS	true	
lygi	l i: j I	n	all	false	head	false	IS	true	
lygi	l i: j I	so	all	false	head	false	IS	true	
lygndi	l i N t I	so	all	false	none	false	IS	true	
lygnt	l i N t_h	lo	northeast_clear	false	none	false	IS	true	
lygnt	l i N t_h	so	northeast_clear	false	none	false	IS	true	
lygnt	l i N_0 t	lo	standard_clear	false	none	false	IS	true	
lygnt	l i N_0 t	so	standard_clear	false	none	false	IS	true	
lyki	l I: c I	n	standard_clear	false	none	false	IS	true	""
lykilatriði	l I: c I l a t r I D I	n	standard_clear	true	none	false	IS	true	
lykilatriði	l I: c_h I l a t_h r I D I	n	north_clear	true	none	false	IS	true	
lykilhlutverk	l I: c I l l_0 Y t v E r_0 k	n	standard_clear	true	none	false	IS	true	
lykilhlutverk	l I: c_h I l l_0 Y t_h v E r_0 k	n	north_clear	true	none	false	IS	true	
lykilhlutverki	l I: c I l l_0 Y t v E r_0 c I	n	standard_clear	true	none	false	IS	true	
lykilhlutverki	l I: c_h I l l_0 Y t_h v E r_0 c I	n	north_clear	true	none	false	IS	true	
lykill	l I: c I t l_0	n	standard_clear	false	head	false	IS	true	
lykill	l I: c_h I t l_0	n	north_clear	false	head	false	IS	true	
lykillinn	l I: c I t l I n	n	standard_clear	false	head	false	IS	true	
lykillinn	l I: c_h I t l I n	n	north_clear	false	head	false	IS	true	
lykilmaður	l I: c I l m a D Y r	n	standard_clear	true	none	false	IS	true	
